Defibrillator,addressName,longitude,latitude
2019-1120,"PLAZA DE ANTONIO MARÍA SEGOVIA S/N, 28031, MADRID",-4.48002,44.0258
2019-1121,"CALLE DE LA GRANJA DE SAN INDEFONSO 17-19, 28051, MADRID",-4.47263,44.8764
2019-1122,"CALLE DEL EMBALSE DE NAVACERRADA 60, 28051, MADRID",-4.4919,44.7917
2019-1123,"CALLE DE SIERRA DE PALOMERAS 12, 28031, MADRID",-4.47013,44.9809
2019-1124,"PASEO DE FEDERICO GARCÍA LORCA 19, 28031, MADRID",-4.47323,44.9833
2019-1125,"PASEO DE FEDERICO GARCÍA LORCA 19, 28031, MADRID",-4.47323,44.9833
2019-1126,"CALLE ESTEFANITA S/N, 28021, MADRID",-4.42739,44.6081
2019-1127,"AVDA. DE ESPINELA 1, 28021, MADRID",-4.39804,44.6409
2019-1128,"CALLE DE GODELLA 57, 28021, MADRID",-4.41684,44.6043
2019-1129,"AVDA. REAL DE PINTO 27, 28021, MADRID",-4.4007,44.6428
2019-1130,"CALLE DE BENIMAMET 109, 28021, MADRID",-4.41731,44.6218
2019-1131,"AVDA. DE LOS ROSALES 131, 28021, MADRID",-4.42467,44.7044
2019-1132,"CALLE DE PATERNA 14, 28021, MADRID",-4.41817,44.5874
2019-1133,"CALLE DE GEOLOGÍA 2, 28021, MADRID",-4.39566,44.6144
2019-1134,"CALLE DE GODELLA 170, 28021, MADRID",-4.41404,44.571
2019-85,"CALLE de la Princesa 47, 28008, Madrid",-4.39253,44.5736
2019-87,"CTRA Loeches 9, 28850, Torrejón de Ardoz",-4.59916,44.8151
2019-106,"PLAZA de la Constitución 1, 28400, Collado Villalba",-4.16135,44.9901
2019-107,"CALLE San Fernando 27, 28400, Collado Villalba",-4.14952,44.7861
2019-108,"CALLE San Fernando 27, 28400, Collado Villalba",-4.14952,44.7861
2019-173,"CALLE Valle de Santa Ana 1, 28669, Boadilla del Monte",-4.24474,44.5958
2019-307,"CALLE GRADAS PABELLÓN 127,  Madrid",-4.43121,44.9092
2019-975,"PLAZA de la Constitución 3, 28200, San Lorenzo de El Escorial",-4.02778,44.4039
2019-2091,"CALLE de Alcalá 18, 28014, Madrid",-4.40658,44.4356
2019-2144,"C/ CACERES 6, 28941, FUENLABRADA",-4.31883,44.0216
2019-2145,"C/ CAMINO DE HUMANES 36, 28938, MOSTOLES",-4.2705,44.2981
2019-2148,"C/ PALOMA 43, 28981, PARLA",-4.33815,44.4726
2019-2149,"C/ JUANA FRANCES 57, 28320, PINTO",-4.40192,44.5955
2019-2150,"C/ DR. F. RODRIGUEZ DE LA FUENTE 2, 28680, SAN MARTIN VALDEIGLES",-3.81122,44.9106
2019-2151,"C/ FUENTE DE LA SALUD 32, 28971, GRIÑON",-4.27458,44.1953
2019-2152,"CTRA. GALAPAGAR-LA NAVATA S/N, 28260, GALAPAGAR",-4.15552,44.2953
2019-2153,"C/ PEÑALARA 2, 28400, COLLADO VILLALBA",-4.1544,44.9233
2019-2154,"AVDA. JUAN PABLO II S/N, 28492, EL BOALO",-4.19815,45.9285
2019-2155,"C/ CAMILO JOSE CELA 24, 28232, ROZAS DE MADRID",-4.24419,44.6297
2019-2394,"CALLE de Arcadia 5, 28042, Madrid",-4.50412,44.0455
2019-2400,"CTRA M-509 (Majadahonda-Valdemorillo) 7, 28229, Villanueva del Pardillo",-4.19735,44.2244
2019-2828,"CALLE RECEPCIÓN 0, 28739, Gargantilla del Lozoya y Pinilla de Buitrago",-4.38594,45.3474
2019-2829,"CALLE 3ª Planta 16, 28042, Madrid",-4.47051,44.9657
2018-185,"PASEO de Deleite 5, 28300, Aranjuez",-4.4778,44.074
2018-187,"CALLE PARQUE DE BOMBEROS DE ARGANDA DELREY km22.5,  Arganda del Rey",-4.58212,44.2617
2018-190,"AVDA de la Cañada ,  Coslada",-4.54014,44.6713
2018-199,"CTRA de la Coruña KM21.8,  Rozas de Madrid, Las",-4.2508,44.5924
2018-201,"CALLE PARQUE DE BOMBEROS DE LOZOYUELA km68,  Lozoyuela-Navas-Sieteiglesias",-4.47213,45.1609
2018-208,"PASEO del Río 2, 28223, Pozuelo de Alarcón",-4.31732,44.4967
2019-2830,"CTRA de M-501 (Alcorcón-Plasencia) KM 5,5, 28680, San Martín de Valdeiglesias",-3.83118,44.8413
2018-212,"CTRA de la Coruña ,  Rozas de Madrid, Las",-4.2508,44.5924
2018-215,"CTRA de la Coruña KM21.8,  Rozas de Madrid, Las",-4.2508,44.5924
2018-216,"CTRA de la Coruña KM21.8,  Rozas de Madrid, Las",-4.2508,44.5924
2018-219,"CTRA Vía Servicio Carretera de A Coruña KM21.8,  Rozas de Madrid, Las",-4.2508,44.5924
2018-221,"CTRA de la Coruña LM21.8,  Rozas de Madrid, Las",-4.2508,44.5924
2018-224,"CALLE Estaciones , 28850, Torrejón de Ardoz",-4.58723,44.7221
2019-2831,"CALLE del Fuego , 28760, Tres Cantos",-4.39121,44.6035
2018-228,"CALLE Gaspar Bravo de Sobremonte 3, 28341, Valdemoro",-4.4297,44.732
2018-860,"CALLE AV V, (AV. IÑIGO) ALMACÉN GENERAL,HALL DE OFICINAS 402,  Madrid",-4.53349,44.7514
2018-858,"AVDA de Aragón 402, 28022, Madrid",-4.53349,44.7514
2018-856,"CALLE de Aragón 402, 28002, Madrid",-4.53349,44.7514
2018-851,"AVDA de Aragón 402, 28022, Madrid",-4.53349,44.7514
2018-847,"CALLE de Aragón 402, 28002, Madrid",-4.53349,44.7514
2018-844,"AVDA de Aragón 402, 28022, Madrid",-4.53349,44.7514
2019-2832,"AVDA EDIFICIO METLIFE, 4 PLANTA PASILLO POSTERIOR, EN VITRINA 3, 28028, Madrid",-4.43054,44.5919
2019-71,"CALLE de Alcalá 506, 28027, Madrid",-4.4681,44.6841
2019-93,"CALLE de la Princesa 56, 28008, Madrid",-4.39298,44.5744
2019-115,"PASEO del General Martínez Campos 5, 28010, Madrid",-4.40811,44.6255
2019-145,"CALLE de Hermosilla 23, 28001, Madrid",-4.41853,44.5324
2019-338,"CALLE de Garrovillas 4, 28044, Madrid",-4.60473,44.2785
2019-341,"CALLE de Asunción Cuestablanca 1, 28050, Madrid",-4.44645,44.4346
2019-353,"CALLE del Sindicalismo 23, 28906, Getafe",-4.41469,44.2783
2019-374,"CALLE Perú 2, 28290, Rozas de Madrid, Las",-4.24125,44.8695
2019-841,"CALLE Gonzalo Chacón 92, 28300, Aranjuez",-4.47258,44.0225
2019-1017,"AVENIDA DE ESPAÑA S/N, 28821, COSLADA",-4.52092,44.4683
2019-1018,"CALLE ARGENTINA 2, 28823, COSLADA",-4.53563,44.5409
2019-1019,"AVENIDA DE ESPAÑA S/N, 28821, COSLADA",-4.5197,44.4714
2019-1020,"AVENIDA DE SAN PABLO 29, 28823, COSLADA",-4.54879,44.6444
2019-1021,"CALLE DE LEÓN FELIPE 1, 28822, COSLADA",-4.52549,44.4931
2019-1022,"AVENIDA DE ESPAÑA 144, 28822, COSLADA",-4.53295,44.4684
2019-1023,"AVENIDA DE JOSÉ GÁRATE S/N, 28823, COSLADA",-4.54065,44.5869
2019-1024,"CALLE DE LA IGLESIA 13, 28821, COSLADA",-4.54952,44.6577
2019-1025,"AVENIDA DE ESPAÑA 142, 28822, COSLADA",-4.53245,44.4663
2019-1026,"CALLE MÉJICO 18, 28823, COSLADA",-4.53863,44.5305
2019-1027,"CALLE DE LA VIRGEN DE LA CABEZA 29, 28821, COSLADA",-4.52116,44.5651
2019-1028,"CALLE CHILE 132, 28822, COSLADA",-4.53347,44.4898
2019-1029,"AVENIDA DE BERLÍN 2, 28822, COSLADA",-4.54342,44.4692
2019-1135,"CAMINO DE SACEDÓN 2, 28021, MADRID",-4.4073,44.6766
2019-1136,"CALLE DEL OXÍGENO 43, 28021, MADRID",-4.40287,44.6496
2019-1137,"PLAZA DE LOS PINAZO 7, 28021, MADRID",-4.41403,44.5996
2019-1138,"CALLE DE JUAN JOSÉ MARTÍNEZ SECO 77, 28021, MADRID",-4.41729,44.7041
2019-1139,"CALLE DE HUERTA DE VILLAVERDE 15, 28021, MADRID",-4.39449,44.6651
2019-1140,"CALLE DEL BISMUTO 1, 28021, MADRID",-4.40057,44.6159
2019-1141,"CALLE DE CONCEPCIÓN DE LA OLIVA 17, 28021, MADRID",-4.42124,44.7307
2019-1142,"CALLE DE LA ESTEFANITA 7, 28021, MADRID",-4.42721,44.6321
2019-1143,"CALLE DE LA ESTEFANITA 9, 28021, MADRID",-4.42717,44.62
2019-1144,"AVDA. DE LA VERBENA DE LA PALOMA 14, 28041, MADRID",-4.4084,44.779
2019-1145,"CALLE DE LA ALEGRÍA DE LA HUERTA 6, 28041, MADRID",-4.40893,44.7466
2019-1146,"CTRA. DE CARABANCHEL A VILLAVERDE 109, 28041, MADRID",-4.40054,44.6921
2019-1147,"CALLE DE VILLARROSA 7, 28041, MADRID",-4.41371,44.7283
2019-1148,"CALLE DE LILLO 1, 28041, MADRID",-4.40845,44.8229
2019-1149,"CALLE DE LA UNANIMIDAD 15, 28041, MADRID",-4.41502,44.8141
2019-1150,"CALLE DE LA UNANIMIDAD 15, 28041, MADRID",-4.41502,44.8141
2019-1151,"CALLE DE ANOETA 16, 28041, MADRID",-4.40706,44.7158
2019-1152,"CALLE DE LA UNANIMIDAD 1, 28041, MADRID",-4.41289,44.8131
2019-1153,"AVDA. DE LA FELICIDAD 27, 28041, MADRID",-4.41548,44.7923
2019-1154,"AVDA. DE LA FELICIDAD 27, 28041, MADRID",-4.41487,44.7919
2019-1155,"CALLE DE LA ALIANZA 20-24, 28041, MADRID",-4.41705,44.7655
2019-89,"CALLE de Julián Camarillo 16, 28037, Madrid",-4.46554,44.616
2019-92,"CALLE del Guadalquivir 9, 28002, Madrid",-4.41719,44.7559
2019-236,"CALLE del Padre Damián 26, 28036, Madrid",-4.41819,44.8626
2019-254,"CALLE de Serrano 55, 28006, Madrid",-4.41719,44.5884
2019-255,"CALLE de Valeras 24, 28300, Aranjuez",-4.47998,44.1042
2019-330,"CTRA Moralzarzal 6, 28400, Collado Villalba",-4.17504,44.9078
2019-331,"PASEO de Eduardo Dato 2, 28010, Madrid",-4.64761,44.622
2019-453,"CALLE de Quintiliano 3, 28002, Madrid",-4.42661,44.7011
2019-454,"CALLE de Paúl Guinard 3, 28040, Madrid",-4.38081,44.6994
2019-601,"CALLE Hermanos Muñoz 9, 28460, Molinos, Los",-4.09179,45.7747
2019-877,"CALLE Real , 28791, Soto del Real",-4.3358,45.1612
2019-921,"CALLE de Burgos 18, 28039, Madrid",-4.42749,44.0795
2019-922,"AVDA de Burgos 18, 28036, Madrid",-4.42749,44.0795
2019-923,"AVDA de Burgos 18, 28036, Madrid",-4.42749,44.0795
2019-2156,"PASEO FRANCISCO AYALA S/N, 28240, HOYO DE MANZANARES",-4.23777,44.7655
2019-2157,"C/ MIGUEL DE UNAMUNO S/N, 28412, EL BOALO",-4.21863,45.5547
2019-2158,"C/ DEHESA 23, 28459, COLLADO MEDIANO",-4.11925,45.4894
2019-2159,"C/ DEHESA 23, 28459, COLLADO MEDIANO",-4.11925,45.4894
2019-2160,"C/ CARMEN MARTIN GAITE S/N, 28260, GALAPAGAR",-4.14679,44.3015
2019-2161,"AVDA. ESPARTA 54, 28232, ROZAS DE MADRID",-4.23488,44.5913
2019-2162,"C/ ISLA SALVORA 155, 28400, COLLADO VILLALBA",-4.13845,44.7331
2019-2163,"CTRA. GUADARRAMA S/N, 28200, SAN LORENZO DE EL ESCORIAL",-4.04822,44.5244
2019-2164,"CAMINO PERALES S/N, 28232, ROZAS DE MADRID",-4.22032,44.6701
2019-2165,"CTRA. GUADARRAMA 85, 28260, GALAPAGAR",-4.14402,44.2947
2019-2430,"PASEO de Recoletos 10, 28001, Madrid",-4.41367,44.4809
2019-2511,"CALLE Leganés 62, 28923, Alcorcón",-4.31356,44.6162
2019-2512,"CALLE Leganés 62,  Alcorcón",-4.31356,44.6162
2019-2762,"PLAZA PROTECCION CIVIL. AMBULANCIA 1, 28939, Arroyomolinos",-4.21733,44.8138
2018-1341,"CALLE de San Romualdo 13, 28037, Madrid",-4.4731,44.6649
2018-843,"AVDA de Aragón 402, 28022, Madrid",-4.53349,44.7514
2019-2833,"CALLE EDIFICO BETA, PLANTA BAJA LOCAL 3, EN VITRINA SALA DE ESPERA 5, 28521, Rivas-Vaciamadrid",-4.55485,44.549
2019-2834,"CALLE EN VITRINA, JUNTO AL ACCESO PASILLO DE VESTUARIOS 3, 28232, Rozas de Madrid, Las",-4.24075,44.5559
2019-2835,"AVDA Estación Cercanías Aeropuerto T4 1, 28042, Madrid",-4.49656,44.2481
2019-2836,"CTRA Estación Cercanías Alcala Universidad 1, 28805, Alcalá de Henares",-4.71593,44.3897
2019-2837,"PASEO Estación Cercanías Ciempozuelos 1, 28350, Ciempozuelos",-4.48042,44.5594
2019-2838,"CALLE Estación Cercanías Cuatro Vientos 1, 28024, Madrid",-4.32799,44.9969
2019-519,"PASEO de la Castellana 67, 28046, Madrid",-4.41108,44.7426
2019-520,"PASEO de la Castellana 67, 28046, Madrid",-4.41108,44.7415
2019-705,"PLAZA de Pico Salvaguardia 0, 28035, Madrid",-4.38958,44.1479
2019-706,"CALLE Severo Ochoa 2, 28814, Daganzo de Arriba",-4.60723,44.7428
2019-722,"AVDA de Moratalaz 91 bis, 28030, Madrid",-4.66671,44.4727
2019-767,"CALLE de Pico Almanzor 6, 28038, Madrid",-4.43726,44.2636
2019-768,"CALLE de Canillas 104, 28002, Madrid",-4.43336,44.7203
2019-769,"CMNO de Ganapanes 33, 28035, Madrid",-4.39302,44.0739
2019-770,"CALLE del Padre Claret 17, 28770, Colmenar Viejo",-4.34785,45.1989
2019-771,"CALLE Puerto de Cádiz SN, 28821, Coslada",-4.51263,44.4405
2019-772,"AVDA del Vivero SN, 28942, Fuenlabrada",-4.29922,44.072
2019-808,"AVDA de José Hierro 36, 28522, Rivas-Vaciamadrid",-4.53831,44.7979
2019-809,"AVDA de José Hierro 36, 28522, Rivas-Vaciamadrid",-4.54605,44.6704
2019-937,"CALLE del Doctor Cortezo 10, 28012, Madrid",-4.40271,44.384
2019-1030,"AVENIDA DE ESPAÑA 115, 28822, COSLADA",-4.53409,44.4811
2019-1031,"AVENIDA DE ESPAÑA 115, 28822, COSLADA",-4.53409,44.4811
2019-1032,"CALLE DEL ALBARDÍN 6, 28026, MADRID",-4.39078,44.0137
2019-1033,"CALLE de los Colegios 2, 28360, Villaconejos",-4.58329,44.8952
2019-1034,"CALLE DEL JACOBEO 33, 28054, MADRID",-4.35398,44.865
2019-2849,"CALLE Estación Cercanías Las Retamas 0, 28922, Alcorcón",-4.28406,44.5999
2020-106,"CALLE de Santa Francisca Javier Cabrini 2, 28043, Madrid",-4.45834,44.9465
2020-213,"CALLE de Monseñor Óscar Romero 75, 28047, Madrid",-4.36382,44.0464
2020-316,"CALLE de Ibiza 8, 28009, Madrid",-4.42528,44.4391
2020-584,"CALLE Barbados 11, 28806, Alcalá de Henares",-4.67471,44.39
2020-586,"CALLE Sacre 2, 28232, Rozas de Madrid, Las",-4.20171,44.7817
2019-997,"CALLE de Ravena 12, 28032, Madrid",-4.47738,44.4366
2020-648,"CALLE Bruselas 10, 28983, Parla",-4.36591,44.4516
2018-3038,"CALLE DENTRODE LA ESTACION HOSPITAL INFANTA SOFIA 0, 28072, Madrid",-4.48243,44.0121
2019-849,"CALLE de la Kerria 28, 28109, Alcobendas",-4.45654,44.5704
2018-2339,"CALLE de Francisco Brizuela , 28011, Madrid",-4.37314,44.3453
2018-3073,"CALLE de Alcalá 0,  Madrid",-4.4681,44.6866
2018-3150,"AVDA de Oporto 2, 28019, Madrid",-4.39015,44.0769
2020-326,"CALLE de Francisco Altimiras 4, 28028, Madrid",-4.43712,44.6152
2018-1728,"CALLE de Osiris 13, 28037, Madrid",-4.45588,44.7734
2020-382,"CALLE Presidente Felipe González 17, 28500, Arganda del Rey",-4.62303,44.0592
2020-514,"CALLE de Mauricio Legendre 42, 28046, Madrid",-4.42158,44.1299
2020-515,"CALLE de Mauricio Legendre 42, 28046, Madrid",-4.42158,44.1299
2020-516,"CALLE de Mauricio Legendre 42, 28046, Madrid",-4.42158,44.1299
2019-2877,"CALLE Estación Cercanías Vicálvaro 0, 28032, Madrid",-4.49452,44.2446
2019-2878,"AVDA Estación Cercanías Zarzaquemada 0, 28919, Leganés",-4.36451,44.583
2019-2935,"CALLE Cádiz 457, 28850, Torrejón de Ardoz",-4.61826,44.0071
2020-16,"CALLE de la Palma 10, 28004, Madrid",-4.40428,44.5297
2020-31,"CALLE de O'Donnell 61, 28009, Madrid",-4.43182,44.4745
2020-35,"AVDA .. 0, 28040, Madrid",-4.37618,44.7396
2018-2882,"CALLE del Príncipe de Vergara 128, 28002, Madrid",-4.42506,44.7509
2018-2883,"CALLE del Príncipe de Vergara 128, 28002, Madrid",-4.42506,44.7509
2018-952,"CALLE de Trespaderne 29, 28042, Madrid",-4.50517,44.8195
2018-1960,"CALLE Alameda 52, 28880, Meco",-4.49474,44.8449
2019-2744,"CALLE Estambul 3, 28922, Alcorcón",-4.27897,44.6584
2020-427,"CALLE de Mauricio Legendre 42, 28046, Madrid",-4.42158,44.1299
2020-435,"CALLE de Mauricio Legendre 42, 28046, Madrid",-4.42158,44.1299
2020-436,"CALLE de Mauricio Legendre 42, 28046, Madrid",-4.42158,44.1299
2020-437,"CALLE de Mauricio Legendre 42, 28046, Madrid",-4.42158,44.1299
2020-438,"CALLE de Mauricio Legendre 42, 28046, Madrid",-4.42158,44.1299
2020-439,"CALLE de Mauricio Legendre 42, 28046, Madrid",-4.42158,44.1299
2020-440,"CALLE de Mauricio Legendre 42, 28046, Madrid",-4.42158,44.1299
2020-441,"CALLE de Mauricio Legendre 42, 28046, Madrid",-4.42158,44.1299
2020-442,"CALLE de Mauricio Legendre 42, 28046, Madrid",-4.42158,44.1299
2020-443,"CALLE de Mauricio Legendre 42, 28046, Madrid",-4.42158,44.1299
2020-444,"CALLE de Mauricio Legendre 42, 28046, Madrid",-4.42158,44.1299
2019-2922,"CALLE Fragua 13, 28933, Móstoles",-4.26892,44.606
2020-256,"CALLE de Jerte 1, 28005, Madrid",-4.39338,44.3626
2018-3151,"CALLE Estambul 16, 28922, Alcorcón",-4.27873,44.6527
2020-461,"CALLE de Mauricio Legendre 42, 28046, Madrid",-4.42158,44.1299
2020-462,"CALLE de Mauricio Legendre 42, 28046, Madrid",-4.42158,44.1299
2020-463,"CALLE de Mauricio Legendre 42, 28046, Madrid",-4.42158,44.1299
2018-1181,"CALLE Garzas 12, 28320, Pinto",-4.39071,44.5543
2018-2481,"CALLE de Arturo Soria 71, 28027, Madrid",-4.45121,44.7304
2019-2688,"CALLE del Marqués de la Valdavia 113, 28100, Alcobendas",-4.44511,44.8648
2018-2754,"CALLE de la Pelaya 10, 28119, Algete",-4.54075,44.3375
2020-669,"PASEO de la Habana 74, 28036, Madrid",-4.42084,44.8431
2018-1602,"CUSTA de Santo Domingo 6, 28013, Madrid",-4.3979,44.4535
2020-734,"AVDA de Pío XII 2,  Madrid",-4.42686,44.916
2019-2761,"PASEO de las Delicias 61, 28045, Madrid",-4.41162,44.2414
2020-517,"CALLE de Mauricio Legendre 42, 28046, Madrid",-4.42158,44.1299
2020-518,"CALLE de Mauricio Legendre 42, 28046, Madrid",-4.42158,44.1299
2020-527,"CALLE de Mauricio Legendre 42, 28046, Madrid",-4.42158,44.1299
2020-544,"CALLE de Mauricio Legendre 42, 28046, Madrid",-4.42158,44.1299
2020-545,"CALLE de Mauricio Legendre 42, 28046, Madrid",-4.42158,44.1299
2020-550,"CALLE de Mauricio Legendre 42, 28046, Madrid",-4.42158,44.1299
2020-572,"AVDA de Manoteras 40, 28050, Madrid",-4.43577,44.1944
2018-938,"CALLE de Trespaderne 29, 28042, Madrid",-4.50474,44.823
2020-597,"CALLE de Ríos Rosas 22, 28003, Madrid",-4.40532,44.7041
2019-2917,"CALLE de Gaztambide 65, 28015, Madrid",-4.3933,44.6548
2020-17,"AVDA de la Transición Española 24, 28108, Alcobendas",-4.47269,44.7127
2020-61,"CALLE de Biarritz 2, 28028, Madrid",-4.43704,44.6333
2020-62,"CALLE NH ZURBANO 79, 28003, Madrid",-4.41228,44.6672
2020-63,"CALLE de Zurbano 92, 28003, Madrid",-4.41251,44.667
2020-132,"CALLE de San Benito 6, 28029, Madrid",-4.41476,44.9977
2020-142,"CALLE del Néctar sn, 28022, Madrid",-4.4842,44.7237
2020-202,"CALLE de Mercedes Arteaga 18, 28019, Madrid",-4.38755,44.1705
2019-2570,"CALLE de María de Maeztu 52, 28049, Madrid",-4.3847,44.2501
2018-2969,"AVDA de Pablo Iglesias 91, 28039, Madrid",-4.39644,44.8748
2018-2914,"AVDA de Pío XII 4, 28016, Madrid",-4.42688,44.9319
2018-3076,"CALLE de Alcalá 550, 28027, Madrid",-4.47668,44.719
2020-450,"CALLE de Mauricio Legendre 42, 28046, Madrid",-4.42158,44.1299
2020-451,"CTRA M-515 (Majadahonda) 1.8, 28223, Pozuelo de Alarcón",-4.29144,44.6882
2020-452,"CALLE de Mauricio Legendre 42, 28046, Madrid",-4.42158,44.1299
2020-457,"CALLE de Mauricio Legendre 42, 28046, Madrid",-4.42158,44.1299
2020-458,"CALLE de Mauricio Legendre 42, 28046, Madrid",-4.42158,44.1299
2020-464,"CALLE de Mauricio Legendre 42, 28046, Madrid",-4.42158,44.1299
2020-465,"CALLE de Mauricio Legendre 42, 28046, Madrid",-4.42158,44.1299
2020-471,"CALLE de Mauricio Legendre 42, 28046, Madrid",-4.42158,44.1299
2020-473,"CALLE de Mauricio Legendre 42, 28046, Madrid",-4.42158,44.1299
2020-492,"CALLE de Mauricio Legendre 42, 28046, Madrid",-4.42158,44.1299
2020-493,"CALLE de Mauricio Legendre 42, 28046, Madrid",-4.42158,44.1299
2020-494,"CALLE de Mauricio Legendre 42, 28046, Madrid",-4.42158,44.1299
2019-2882,"CALLE RECEPCION 0, 28925, Alcorcón",-4.28619,44.1775
2019-2910,"PASEO EL PARDO / GUARDIA REAL CUERPO GUARDIA CUARTEL DEL REY 43, 28048, Madrid",-4.34055,44.6042
2018-2986,"CALLE de Goya 39, 28001, Madrid",-4.42036,44.5181
2020-332,"AVDA Griñón 83, 28970, Humanes de Madrid",-4.2871,44.4433
2020-355,"CTRA Carabanchel 3, 28223, Pozuelo de Alarcón",-4.33103,44.3912
2020-356,"RONDA de Segovia 41, 28005, Madrid",-4.39149,44.3477
2020-449,"CALLE de Mauricio Legendre 42, 28046, Madrid",-4.42158,44.1299
2020-580,"CTRA del Barrio de la Fortuna 0, 28054, Madrid",-4.34147,44.9059
2020-606,"CALLE de Dulce Chacón 55, 28050, Madrid",-4.4307,44.1896
2020-607,"CALLE de Vandergoten 1, 28014, Madrid",-4.42075,44.2985
2020-616,"CALLE de los Baños de Sacedón 4, 28810, Villalbilla",-4.68854,44.6937
2019-850,"CALLE de la Comunidad de Madrid 30, 28944, Fuenlabrada",-4.32563,44.9073
2019-893,"PASEO de Juan XXIII 19, 28040, Madrid",-4.39371,44.8014
2018-760,"CALLE Vía de los Poblados 3, 28033, Madrid",-4.46431,44.0622
2019-1157,"CALLE del Mar Egeo 1, 28830, San Fernando de Henares",-4.57758,44.5855
2020-612,"CALLE Vía de los Poblados 10, 28033, Madrid",-4.46549,44.0273
2020-618,"CALLE Ávila 14, 28810, Villalbilla",-4.68042,44.8212
2020-619,"CMNO de las Eras 20, 28810, Villalbilla",-4.74585,44.6133
2020-620,"CALLE Castillo 2, 28810, Villalbilla",-4.7445,44.579
2020-621,"CALLE Castillo 2, 28810, Villalbilla",-4.7445,44.579
2018-108,"CALLE Vereda del Colmenar 4, 28440, Guadarrama",-4.07311,45.2274
2018-99,"CALLE Principal 1, 28292, Escorial, El",-4.11525,44.328
2020-624,"CALLE de Cáceres 50, 28045, Madrid",-4.40584,44.2239
2019-2867,"CMNO Estación Cercanías Fuente de la Mora 6, 28050, Madrid",-4.43833,44.1788
2019-2871,"CALLE Estación Cercanías Puente de Alcocer 0, 28041, Madrid",-4.40116,44.6888
2019-2874,"CALLE Estación Cercanías Ramon y Cajal 0, 28034, Madrid",-4.41136,44.2179
2019-2968,"CALLE ENTRADA CASA DE GALICIA EN MADRID 8, 28014, Madrid",-4.41408,44.392
2020-71,"CALLE NH COLÓN 2, 28001, Madrid",-4.4156,44.5284
2020-72,"CALLE del Padre Damián 23, 28036, Madrid",-4.41836,44.8766
2020-73,"CALLE NH COLLECTION GRAN VIA 21, 28013, Madrid",-4.39992,44.466
2020-74,"PASEO de la Habana 73, 28036, Madrid",-4.42184,44.8584
2020-75,"CALLE PASILLO ENTRE OFFICE Y BAÑO USUARIOS PLANTA BAJA 1, 28039, Madrid",-4.3967,44.9462
2020-273,"CALLE Herramientas 6, 28918, Leganés",-4.31968,44.6054
2020-275,"CALLE Honduras 25, 28822, Coslada",-4.53833,44.6019
2020-495,"CALLE de Mauricio Legendre 42, 28046, Madrid",-4.42158,44.1299
2020-496,"CALLE de Mauricio Legendre 42, 28046, Madrid",-4.42158,44.1299
2020-497,"CALLE de Mauricio Legendre 42, 28046, Madrid",-4.42158,44.1299
2020-498,"CALLE de Mauricio Legendre 42, 28046, Madrid",-4.42158,44.1299
2020-553,"CALLE de Mauricio Legendre 42, 28046, Madrid",-4.42158,44.1299
2020-554,"CALLE de Mauricio Legendre 42, 28046, Madrid",-4.42158,44.1299
2019-2936,"AVDA ENTRE BIE Y PUERTA DE SALIDA DE EMERGENCIAS 19, 28026, Alcobendas",-4.44402,44.5136
2019-2937,"CALLE 1ª PLANTA DESCANSILLO FRENTE ASCENSORES 29, 28037, Madrid",-4.46665,44.621
2020-280,"CALLE Pasillo planta 5 junto a entrada 11, 28007, Madrid",-4.43634,44.4409
2020-293,"AVDA Pablo VI 3, 28224, Pozuelo de Alarcón",-4.31434,44.6324
2018-1631,"CALLE del General Díaz Porlier 25, 28001, Madrid",-4.42557,44.5355
2017-93,"CALLE COLEGIO BASE. ZONA DE DESPACHOS DIRECCIÓN Y ADMINISTRACIÓN 10, 28109, Alcobendas",-4.48229,44.4506
2019-44,"CALLE DENTRO DE LA ESTACION DE METRO ARTILLEROS, EN EL VESTIBULO PICO D 126, 28030, Madrid",-4.45347,44.3132
2018-899,"CALLE de San Antón 75, 28320, Pinto",-4.41205,44.468
2020-780,"AVDA de la Vega 2, 28108, Alcobendas",-4.47057,44.7555
2020-796,"CALLE de Alcalá 40,  Madrid",-4.40878,44.4422
2020-815,"CALLE de Cañada del Santísimo 0, 28051, Madrid",-4.49091,44.8236
2020-834,"CALLE de Siete Picos 5, 28108, Alcobendas",-4.30486,44.7035
2019-2711,"CALLE Escuelas 1, 28213, Colmenar del Arroyo",-3.98237,44.49
2020-625,"SECT Escultores 10, 28760, Tres Cantos",-4.39812,44.612
2017-31,"AVDA de los Abogados de Atocha 16, 28330, San Martín de la Vega",-4.51607,44.1591
2019-2694,"CALLE del Camino del Cura 10, 28109, Alcobendas",-4.45347,44.4375
2020-626,"CALLE del Mirador de la Reina 123, 28035, Madrid",-4.39204,44.2479
2018-1260,"CALLE de Segovia 1, 28941, Fuenlabrada",-4.31618,44.0438
2018-1734,"CALLE Felipe II 15, 28982, Parla",-4.3518,44.4086
2018-901,"CALLE de Sorzano 1, 28043, Madrid",-4.44104,44.8048
2020-635,"CTRA de Fuencarral 98, 28108, Alcobendas",-4.44059,44.5957
2018-1855,"CALLE de Maches Gómez 4, 28821, Coslada",-4.52148,44.5332
2019-2208,"CALLE Madrid 5, 28850, Torrejón de Ardoz",-4.59418,44.9231
2019-2207,"CALLE Lisboa 47, 28850, Torrejón de Ardoz",-4.60121,44.9343
