,identifier,name,equipment,teaching,typeAccessibility,knowsAbout,locality,same_as_wikidata_locality,province,same_as_wikidata_province,postalCode,neighborhood,same_as_wikidata_neighborhood,district,same_as_wikidata_district,latitude,longitude,telephone,faxNumber,email,titularity,laborDay,schedule,extraUses,otherUses,yardCategory,yardNumber,accessibilityComment,directAccess,otherAccess,wcAccessibles,shade,furniture,services,surface,conservationState,greenZonesProximity,facilitiesProximity,observations,bus,renfe,same_as_wikidata_renfe,metro,same_as_wikidata_metro,streetAddress
151,5222,Colegio público manuel de falla,"Transporte, comedor",Enseñanza: educación infantil - primaria,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=d513a3f5ca71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28021,"Villaverde Alto, Casco Histórico de Villaverde",https://wikidata.org/entity/Q390435,Villaverde,https://wikidata.org/entity/Q919536,440084,4466428,917 971 448,917 971 448,,Ayuntamiento,Lunes-viernes continua,9:00-16:00,Actividades extraescolares 16:00-17:00,,III,2,Si,Si (c/ jose ortuño ponce),Principal del centro,No,Porche,"Porterías, canastas, arenero","Alumbrado, fuente","441,41",Bueno,,,,"22 , 76 , 86 , 130 , 131",Estación de Puente Alcocer,https://wikidata.org/entity/Q5846980,,https://wikidata.org/entity/Q858684,Calle jose ortu&amp;ntilde;o ponce 2
152,5223,Colegio público manuel núñez de arenas,"Comedor, transporte, horario ampliado, planes de mejora",Enseñanza: educación infantil - primaria,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=2b23a3f5ca71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28053,Entrevías,https://wikidata.org/entity/Q71756,Puente de Vallecas,https://wikidata.org/entity/Q2003054,443825,4469619,917 855 972 - 917 855 923,917 860 204,,Ayuntamiento,Lunes-viernes continua,9:00-16:00,Actividades extraescolares 16:00-19:00, actividades extraescolares del afa. cesión a entidades y agrupación deportiva,II,2,Si,Si (c/ martos y c/ villacarrillo),,Si,"Cubierta entrada (300m²), porche (200m²), arbolado","Porterías, canastas, juegos",Alumbrado (pista deportiva),"3074,54",Mejorable (elementos deteriorados),Parque forestal de entrevías (250m),"Cdm alberto garcia (240m), centro cultural el pozo del tío raimundo (290m)",,"24 , 102",,https://wikidata.org/entity/Q858684,,https://wikidata.org/entity/Q858684,Calle martos 120
153,5224,Colegio público manuel sáinz de vicuña,"Comedor, horario ampliado, planes de mejora",Enseñanza: educación infantil - primaria - enseñanza Bilingüe -,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=7043a3f5ca71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28030,Marroquina,https://wikidata.org/entity/Q11935636,Moratalaz,https://wikidata.org/entity/Q2076109,444851,4473405,914 391 349,913 285 625,,Ayuntamiento,Lunes-viernes partida,9:00-16:00,Actividades extraescolares 16:00-17:00,Entrenamientos deportivos 18:00-21:00,III,3,Si (un patio),Si (c/ camino de vinateros),C/ arroyo de las pilillas,No,Arbolado,Porches (2x20m²),Alumbrado,"2027,15",Regular (pavimentos levantados),Parque moratalaz (300m),Biblioteca miguel delibes (300m),,"32 , 71",,https://wikidata.org/entity/Q858684,Vinateros,https://wikidata.org/entity/Q2479812,Calle camino de los vinateros 104
154,5226,Colegio público marcelo usera,"Comedor, horario ampliado, planes de mejora, integración preferente (trastornos generales del desarrollo)",Enseñanza: educación infantil - primaria,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=1b63a3f5ca71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28026,Almendrales,https://wikidata.org/entity/Q9604761,Usera,https://wikidata.org/entity/Q953368,440620,4470964,914 753 495,917 923 840,,Ayuntamiento,Lunes-viernes continua,9:00-16:00,Actividades extraescolares 16:00-17:00,Centro de día cruz roja 15:30-20:00,II,1,Si,Si (c/ felipe díaz),,Si,No,No,No,"590,42",Mejorable,,,,"6 , 18 , 22 , 47 , 59 , 76 , 78 , 79 , 85 , 86 , 247",,https://wikidata.org/entity/Q858684,Usera,https://wikidata.org/entity/Q643209,Calle perales de tajuña 1
155,7048498,Colegio público margaret thatcher,,Enseñanzas: segundo ciclo de educación infantil - primaria,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=8c8b39efd6cef310vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28042,Timón,https://wikidata.org/entity/Q10382570,Barajas,https://wikidata.org/entity/Q807230,449945,4480145,913 056 086,913 055 404,Cp.margaretthatcher.madrid@educa.madrid.org,Ayuntamiento,Lunes-viernes partida,9:00-14:00,Actividades extraescolares,,III,2,No (técnico dice si pero no garantizable),No (técnico dice si),,No,No,Porterías,No,"2149,47966",,Parque urbano de barajas (300m),Instalación deportiva básica (500m),,"105, 151",,https://wikidata.org/entity/Q858684,,https://wikidata.org/entity/Q858684,Glorieta playa de san lorenzo 4
156,11121459,Colegio público maría de villota,,Enseñanza: educacion infantil - primaria - enseñanza Bilingüe  centro de nueva creación. su ubicación es provisional.,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=870757e08c800710vgnvcm1000001d4a900arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28031,Santa Eugenia,https://wikidata.org/entity/Q390463,Villa de Vallecas,https://wikidata.org/entity/Q1947988,447785,4470378,913 053 429 / 618 487 068,,Cp.mariadevillota.madrid@educa.madrid.org,Ayuntamiento,Lunes-viernes continua,9:00-16:00,Actividades extraescolares 16:00-20:00,,III,2,Si,Si,,Si,Porche (100m²),"Porterías, canastas, juegos",Alumbrado,"2722,77",Bueno,Parque vasares (230m),"Instalaciones deportivas la unión (150m), biblioteca luis martin santos (190m), centro cultural pilar miro (240m)",,58,,https://wikidata.org/entity/Q858684,Villa de Vallecas,https://wikidata.org/entity/Q630441,Calle enrique garcia alvarez 11
157,5209,Colegio público maría moliner,"Comedor, horario ampliado, planes de mejora",Enseñanza: educación infantil - primaria - enseñanza Bilingüe,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=6083a3f5ca71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28037,Arcos,https://wikidata.org/entity/Q9627876,San Blas,https://wikidata.org/entity/Q2001937,447480,4474801,913 133 969,913 069 463,,Ayuntamiento,Lunes-viernes continua,9:00-16:00,Actividades extraescolares 16:00-18:00,,III,2,No (escaleras),Si,,No,No,"Canastas, porterías","Alumbrado, fuente","5349,95",Mejorable,,,,"4 , 38, 48 , 106, 140",,https://wikidata.org/entity/Q858684,Simancas,https://wikidata.org/entity/Q2481349,Calle arcos de jalon 34
158,5228,Colegio público mariano josé de larra,"Comedor, horario ampliado, planes de mejora",Enseñanza: educación infantil - primaria - enseñanza Bilingüe,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=b593a3f5ca71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28022,Rosas,https://wikidata.org/entity/Q18880469,San Blas,https://wikidata.org/entity/Q2001937,448347,4475731,913 133 789,917 759 574,,Ayuntamiento,Lunes-viernes continua,9:30-16:30,Actividades extraescolares 16:30-17:30 ,Cesión del gimnasio a escuela de gimnasia deportiva,II,3,Si,Si,Desde edificio,Si,"Porche, soportal edificio","Porterías, canastas, bancos, columpios",Alumbrado,"1875,379","Bueno en el patio grande, regular en el patio pequeño.",,,,"38 , 48 , 140",,https://wikidata.org/entity/Q858684,Las Musas,https://wikidata.org/entity/Q2482052,Calle longares 11
159,5230,Colegio público marqués de marcenado,"Comedor, horario ampliado",Enseñanza: educación infantil - primaria,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=0ba3a3f5ca71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28005,Imperial,https://wikidata.org/entity/Q3773740,Arganzuela,https://wikidata.org/entity/Q2000929,438979,4473763,913 658 588,913 669 822,,Ayuntamiento,Lunes-viernes continua,7:30-17:00,,,III,2,Si,No,,No,Si (10m2),"Porterías, canastas","Alumbrado, fuentes","724,77",Mejorable (grietas en el suelo),"Madrid río (180m), parque de la cornisa (800m)","Cdm marques de samaranch (600m), biblioteca  (900m)",,"25 , 31 , 33 , 36 , 39 , 41 , 50 , 65 , 138",,https://wikidata.org/entity/Q858684,,https://wikidata.org/entity/Q858684,Calle linneo 31
160,5231,Colegio público marqués de suanzes,"Comedor, transporte, horario ampliado, integracion preferente (motóricos)",Enseñanza: educación infantil - primaria,1,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=50c3a3f5ca71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28027,Salvador,https://wikidata.org/entity/Q10367095,San Blas,https://wikidata.org/entity/Q2001937,447034,4477126,917 412 072,913 203 617,Cp.marquesdesuanzes.madrid@educa.madrid.org,Ayuntamiento,Lunes-viernes partida,9:00-16:00,Actividades extraescolares 16:00-17:00,"Liga municipal de fútbol, sábados",III,2,Si,Si,Desde parking,No,"Porche, arbolado","Canastas, porterías",Fuente,"2547,20 + 1631,52",Mejorable (elementos deteriorados y barrancos sin drenaje),Parque de la quinta de los molinos,,,"77 , 104 , 105",,https://wikidata.org/entity/Q858684,Suanzes,https://wikidata.org/entity/Q2481009,Avenida veinticinco de septiembre 1
161,5232,Colegio público martínez montañés,"Comedor, horario ampliado, planes de mejora",Enseñanza: educación infantil - primaria - enseñanza Bilingüe,1,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=a5d3a3f5ca71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28030,Pavones,https://wikidata.org/entity/Q71760,Moratalaz,https://wikidata.org/entity/Q2076109,446208,4472560,917 738 878,917 738 878,Cp.martinezmontanes.madrid@educa.madrid.org,Ayuntamiento,Lunes-viernes continua,9:00-16:00,Actividades extraescolares 16:00-17:00,"Club baloncesto moratalaz, lunes-domingo 17:00-23:00",II,3,Si,Si (c/ fuente carrantona),C/ luis de hoyos sáinz,Si,"Techado (20m², en 2 patios)","Canastas, columpios",Alumbrado,"2308,31",Bueno,Parque vandel (210m),Polideportivo moratalaz (500m),,"32 , 71 , 100 , 140 , 142 , 144",,https://wikidata.org/entity/Q858684,Pavones,https://wikidata.org/entity/Q2479437,Calle hacienda de pavones 223
162,5233,Colegio público méjico (méxico),"Comedor, transporte, integración preferente (motóricos), horario ampliado, planes de mejora",Enseñanza: educación infantil - primaria,1,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=fae3a3f5ca71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28027,San Pascual,https://wikidata.org/entity/Q165612,Ciudad Lineal,https://wikidata.org/entity/Q1763694,444808,4477186,91 403 57 44,,Cp.mejico.madrid@educa.madrid.org,Ayuntamiento,Lunes-viernes,9:00-16:00,Actividades extraescolares 16:00-17:00,,I,3,Si,Si (c/ carlota o`neill),,Si,Porche pequeño,"Porterías, canastas, juegos",No,"2846,707",,"Parque pza de nueva orleans (150m), parque pablo raez (300m)",Instalacion deportiva (300m),,"11 , 21 , 53",,https://wikidata.org/entity/Q858684,,https://wikidata.org/entity/Q858684,Avenida badajoz 74
163,5234,Colegio público méndez núñez,"Comedor, planes de mejora",Enseñanza: educación infantil - primaria,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=4004a3f5ca71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28033,Apóstol Santiago,https://wikidata.org/entity/Q11906303,Hortaleza,https://wikidata.org/entity/Q1928529,444089,4481130,913 024 834,913 024 834,Cp.mendeznunez.madrid@educa.madrid.org,Ayuntamiento,Lunes-viernes continua,9:00-16:00,Actividades extraescolares 16:00-17:30,,I,2,"Si (mala accesibilidad, accesos estrechos y barreras)",Si,,Si,Si (en un patio),Porterías y canastas (no accesibles),No,"3348,83",Mejorable (suelos en mal estado),,,,"7 , 29 , 129",,https://wikidata.org/entity/Q858684,,https://wikidata.org/entity/Q858684,Calle alicun 9
164,5235,Colegio público menéndez pelayo,"Comedor, horario ampliado, planes de mejora -integración preferente (auditivos)",Enseñanza: educación infantil - primaria,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=9514a3f5ca71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28045,Palos de la Frontera,https://wikidata.org/entity/Q521009,Arganzuela,https://wikidata.org/entity/Q2000929,441334,4473004,915 272 781,915 397 381,,Ayuntamiento,Lunes-viernes continua,9:00-16:00,Actividades extraescolares 16:00-20:00,,II,2,Si,Si (c/ méndez álvaro con rafael de riego),,Si,No,"Porterías, canastas, columpios","Alumbrado, fuente","2267,889",Bueno,Parque del retiro (850m),"Biblioteca museo reina sofía (550m), centro dotacional arganzuela (750m)",,"6 , 19 , 27 , 34 , 45 , 47 ,55 , 59 , 69 , 85 , 86 , 102 , 247",Atocha Railway Station,https://wikidata.org/entity/Q23093,Estación del Arte,https://wikidata.org/entity/Q2016175,Calle mendez alvaro 16
165,5236,Colegio público menéndez pidal,"Comedor, horario ampliado, integración preferente (tratornos generales del desarrollo)",Enseñanza: educación infantil - primaria,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=ea24a3f5ca71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28030,Fontarrón,https://wikidata.org/entity/Q10283284,Moratalaz,https://wikidata.org/entity/Q2076109,445593,4472413,917 736 781,913 016 012,,Ayuntamiento,Lunes-viernes continua,9:00-16:00,Actividades extraescolares 16:00-18:15,,III,1,Si (una parte del patio),Si (c/ encomienda de palacios),,No,Toldos (5x30m²),"Porterías, canastas, columpios",Fuente,"1106,2","Regular (grietas, y deterioro en las escaleras)",Parque de los patines (450m),Centro sociocultural moratalaz (600m),,"8 , 20 , 30 , 71 , 100",,https://wikidata.org/entity/Q858684,Artilleros,https://wikidata.org/entity/Q649362,Calle encomienda de palacios 85
166,5237,Colegio público meseta de orcasitas,"Comedor, horario ampliado, planes de mejora",Enseñanza: educación infantil - primaria - enseñanza Bilingüe,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=3044a3f5ca71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28041,Orcasitas,https://wikidata.org/entity/Q3773941,Usera,https://wikidata.org/entity/Q953368,439681,4469283,913 413 045,913 417 861,,Ayuntamiento,Lunes-viernes partida,9:00-16:00,Actividades extraescolares 16:00-17:00,,I,2,Si,Si (c/ pedreña),C/ pont de molins,Si,No,"Porterías, canasta",No,"1503,13",Regular (necesita mejoras para garantizar la seguridad),Parque lineal de palomeras (550m),Cd nuevas palomeras (650m),,"6 , 60 , 78 , 81 , 116 , 121 , 131",,https://wikidata.org/entity/Q858684,,https://wikidata.org/entity/Q858684,Calle camino viejo de villaverde 1
167,5238,Colegio público mesonero romanos,"Comedor, horario ampliado, planes de mejora",Enseñanza: educación infantil - primaria - enseñanza Bilingüe,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=8554a3f5ca71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28038,Portazgo,https://wikidata.org/entity/Q18005921,Puente de Vallecas,https://wikidata.org/entity/Q2003054,445313,4471653,913 037 096,913 800 850,,Ayuntamiento,Lunes-viernes partida,9:00-16:00,Actividades extraescolares 16:00-17:00,,II,2,Si,Si (c/ pedreña),C/ pont de molins,Si,No,"Porterías, canasta",No,"1503,13",Regular (necesita mejoras para garantizar la seguridad),Parque lineal de palomeras (550m),Cd nuevas palomeras (650m),,"63 , 142 , 144 , e",,https://wikidata.org/entity/Q858684,,https://wikidata.org/entity/Q858684,Calle pont de molins 31
168,5239,Colegio público miguel blasco vilatela,"Comedor, horario ampliado, planes de mejora",Enseñanza: educación infantil - primaria,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=da64a3f5ca71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28037,Pueblo Nuevo,https://wikidata.org/entity/Q71753,Ciudad Lineal,https://wikidata.org/entity/Q1763694,446376,4475605,913 043 999,913 043 999,,Comunidad,Lunes-viernes,9:00-16:00,,,I,1,Si,Si (c/ luis campos),,Si,"Porche, toldo, arbolado","Porterías, canastas, mesas, rocódromo",Alumbrado,"3569,911",Mejorable,"Parque santurce (500m), parque ascao (750m)",Cdm pueblo nuevo (650m),,"4 , 28 , 38 , 48 , 70",,https://wikidata.org/entity/Q858684,García Noblejas,https://wikidata.org/entity/Q2480917,Calle hermanos garcia noblejas 70
169,5240,Colegio público miguel de unamuno,"Comedor, transporte, horario ampliado, planes de mejora",Enseñanza: educación infantil - primaria - enseñanza Bilingüe,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=2084a3f5ca71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28045,Las Delicias,https://wikidata.org/entity/Q3773736,Arganzuela,https://wikidata.org/entity/Q2000929,441257,4471959,915 282 554,915 282 554,,Ayuntamiento,Lunes-viernes partida,9:00-16:00,Actividades extraescolares,,II,2,Si,Si (principal),,Si,No,"Bancos, porterias, canastas",Alumbrado,"1635,62",Regular (suelo irregular),"Parque calle granito (30m), plaza rutilio gacís (300m)","Polideportivo arganzuela (160m), matadero madrid (550m)",,"8 , 19 , 22 , 45 , 47 , 59 , 85 , 86 , 123 , 247",,https://wikidata.org/entity/Q858684,Legazpi,https://wikidata.org/entity/Q2056839,Calle alicante 5
170,5242,Colegio público miguel servet,"Comedor, integración, horario ampliado",Enseñanza: educación infantil - primaria,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=7594a3f5ca71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28019,San Isidro,https://wikidata.org/entity/Q3813733,Carabanchel,https://wikidata.org/entity/Q1001991,437579,4471968,914 611 757,914 627 953,,Ayuntamiento,Lunes-viernes continua,9:00-16:00,Actividades extraescolares 16:00-18:15,"Servicios sociales de zaida 16:15-20:00, grupo scout heptágono sábados 16:00-20:30",III,2,Si,Si (c/ fragata y c/ castellflorite),,No,Porche (50m²),"Porterías, canastas, columpios, bancos","Alumbrado, fuentes","1850,08 + 1370,84",Nuevo,,,,"17 , 25 , 118 , 119",,https://wikidata.org/entity/Q858684,,https://wikidata.org/entity/Q858684,Calle fragata 33
171,5243,Colegio público mirasierra,"Comedor, transporte, horario ampliado",Enseñanza: educación infantil - primaria - enseñanza Bilingüe,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=caa4a3f5ca71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28034,Mirasierra,https://wikidata.org/entity/Q31134,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,439475,4482517,917 345 665,917 350 356,,Ayuntamiento,Lunes-viernes partida,9:00-16:00,Actividades extraescolares 16:00-17:00,,III,2,No (escaleras),No,,Si,"2 porches (50x3m), arbolado","Porterías, canastas",Alumbrado,"4756,53",Mejorable (barreras arquitectónicas y elementos deteriorados),,,,"133 , 134",,https://wikidata.org/entity/Q858684,,https://wikidata.org/entity/Q858684,Calle la maso 22
