idPerson,dateTime,idDateTime,idAccident,adress,district,idDistrict,accident_type,weather_status,bicycle_is_electronic,person_type,age_range,sex,hospitalized,coordinate_x_utm,coordinate_y_utm,positive_alcohol
2021S000675,2021-01-18T22:42:00+02:00,20210118224200,202101182242002 ,"RONDA. VALENCIA, 5",2  ARGANZUELA,2 ,Scope,Clear,0,Driver,25 - 29,Man,0,440.509.269,4.472.989.719,0
2021S000806,2021-01-22T23:25:00+02:00,20210122232500,202101222325007 ,"CALL. BRAVO MURILLO, 97",7  CHAMBERÍ,7 ,Fall,NULL,0,Driver,25 - 29,Man,NULL,440.301.279,4.477.558.392,0
2021S000853,2021-01-23T22:00:00+02:00,20210123220000,202101232200007 ,"CALL. SANTA ENGRACIA, 33",7  CHAMBERÍ,7 ,Frontal-lateral collision,Cloudy,1,Driver,21 - 24,Man,0,440.851.844,4.475.881.307,0
2021S000898,2021-01-24T15:35:00+02:00,20210124153500,202101241535001 ,"CALL. ALMIRANTE / PASEO. RECOLETOS, 32",1  CENTRO,1 ,Frontal-lateral collision,NULL,0,Driver,30 - 34,Man,NULL,441.282.516,4.474.876.579,0
2021S000931,2021-01-24T1:30:00+02:00,202101241:0:0+,202101241:0:0+1 ,"PLAZA. CANOVAS DEL CASTILLO, 5",1  CENTRO,1 ,Hitting a person,Clear,0,Driver,35 - 39,Man,0,441.181.483,4.474.109.006,0
2021S000931,2021-01-24T1:30:00+02:00,202101241:0:0+,202101241:0:0+1 ,"PLAZA. CANOVAS DEL CASTILLO, 5",1  CENTRO,1 ,Hitting a person,Clear,0,Pedestrian,60 - 64,Woman,0,441.181.483,4.474.109.006,0
2021S000933,2021-01-23T11:40:00+02:00,20210123114000,202101231140002 ,"PASEO. YESERIAS / CALL. MELILLA, 15A",2  ARGANZUELA,2 ,Lateral collision,Clear,0,Driver,45 - 49,Man,0,439.662.096,4.472.355.812,0
2021S000957,2021-01-25T19:20:00+02:00,20210125192000,202101251920004 ,"CALL. JORGE JUAN / CALL. CASTELLO, 39",4  SALAMANCA,4 ,Fall,Cloudy,1,Driver,35 - 39,Man,1,442.176.214,4.475.010.498,0
2021S001043,2021-01-26T7:25:00+02:00,202101267:5:0+,202101267:5:0+2 ,"GTA. SANTA MARIA DE LA CABEZA / GTA. EMBAJADORES, 7",2  ARGANZUELA,2 ,Fall,Light rain,0,Driver,30 - 34,Woman,1,440.650.303,4.472.482.698,0
2021S001062,2021-01-26T20:25:00+02:00,20210126202500,202101262025005 ,"CALL. PRINCIPE DE VERGARA, 113",5  CHAMARTÍN,5 ,Fall,Clear,1,Driver,35 - 39,Woman,0,442.420.404,4.476.850.799,0
2021S001066,2021-01-26T22:30:00+02:00,20210126223000,202101262230001 ,"CALL. ARENAL / CALL. DONADOS, 28",1  CENTRO,1 ,Frontal-lateral collision,Clear,1,Driver,18 - 20,Man,0,439.890.253,4.474.372.689,0
2021S001084,2021-01-26T23:10:00+02:00,20210126231000,202101262310001 ,"CALL. GRAN VIA, 66",1  CENTRO,1 ,Lateral collision,Clear,0,Driver,-- - --,Unknown,NULL,439.864.234,4.474.857.459,0
2021S001109,2021-01-28T17:40:00+02:00,20210128174000,202101281740003 ,"CALL. JUAN DE URBIETA, 3",3  RETIRO,3 ,Fall,Clear,0,Driver,35 - 39,Man,0,442.434.733,4.472.771.455,0
2021S001122,2021-01-27T22:10:00+02:00,20210127221000,202101272210006 ,"CALL. ORENSE / CALL. SOR ANGELA DE LA CRUZ, 69",6  TETUÁN,6 ,Scope,Clear,0,Driver,30 - 34,Man,1,441.123.473,4.478.957.399,0
2021S001147,2021-01-29T16:00:00+02:00,20210129160000,202101291600001 ,"PLAZA. LAVAPIES, 1",1  CENTRO,1 ,Fall,Cloudy,0,Driver,40 - 44,Woman,0,440.531.526,4.473.321.967,0
2021S001149,2021-01-29T16:27:00+02:00,20210129162700,202101291627009 ,"AVDA. COMPLUTENSE, 14",9  MONCLOA-ARAVACA,9 ,Frontal collision,Clear,1,Driver,18 - 20,Woman,1,438.355.882,4.477.215.631,0
2021S001149,2021-01-29T16:27:00+02:00,20210129162700,202101291627009 ,"AVDA. COMPLUTENSE, 14",9  MONCLOA-ARAVACA,9 ,Frontal collision,Clear,1,Driver,21 - 24,Man,0,438.355.882,4.477.215.631,0
2021S001184,2021-01-29T23:45:00+02:00,20210129234500,202101292345004 ,"CALL. VILLANUEVA / CALL. VELAZQUEZ, 34",4  SALAMANCA,4 ,Fall,Clear,0,Driver,40 - 44,Man,1,441.931.203,4.474.859.351,0
2021S001209,2021-01-29T14:55:00+02:00,20210129145500,202101291455006 ,"CALL. BRAVO MURILLO / CALL. SANTA JULIANA, 163",6  TETUÁN,6 ,Frontal-lateral collision,NULL,0,Driver,-- - --,Unknown,NULL,440.371.665,4.478.207.119,0
2021S001213,2021-01-29T18:30:00+02:00,20210129183000,202101291830004 ,"CALL. PRINCIPE DE VERGARA, 24",4  SALAMANCA,4 ,Frontal collision,Clear,0,Driver,40 - 44,Man,NULL,442.316.577,4.475.221.825,0
2021S001219,2021-01-30T15:00:00+02:00,20210130150000,202101301500007 ,"CALL. ALMAGRO, 7",7  CHAMBERÍ,7 ,Scope,Clear,0,Driver,25 - 29,Woman,NULL,441.137.044,4.475.630.369,0
2021S001227,2021-01-30T20:00:00+02:00,20210130200000,202101302000003 ,"CALL. DOCTOR ESQUERDO / CALL. PEZ VOLADOR, 119",3  RETIRO,3 ,Fall,Cloudy,1,Driver,35 - 39,Man,0,443.191.673,4.473.781.232,0
2021S001284,2021-01-31T12:55:00+02:00,20210131125500,202101311255004 ,"CALL. HERMOSILLA, 59",4  SALAMANCA,4 ,Fall,Clear,1,Driver,30 - 34,Woman,1,442.276.574,4.475.280.151,0
2021S001289,2021-01-31T13:50:00+02:00,20210131135000,202101311350003 ,"PLAZA. CIBELES, 1",3  RETIRO,3 ,Lateral collision,Clear,0,Driver,35 - 39,Man,NULL,441.234.049,4.474.482.964,0
2021S001294,2021-01-30T19:30:00+02:00,20210130193000,2021013019300010,"CALL. CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN, 16",10  LATINA,10,Crash against fixed obstacle,Clear,0,Driver,18 - 20,Man,1,437.562.766,4.472.516.996,0
2021S001304,2021-01-31T20:25:00+02:00,20210131202500,202101312025004 ,"CALL. SERRANO, 102",4  SALAMANCA,4 ,Fall,Clear,0,Driver,21 - 24,Man,1,441.768.733,4.476.134.687,0
2021S001326,2021-02-01T13:05:00+02:00,20210201130500,2021020113050013,"CALL. ANDALUCES DEL POZO / CALL. ANDALUCES DEL POZO, 9",13  PUENTE DE VALLECAS,13,Frontal-lateral collision,Clear,0,Driver,06 - 09,Man,0,443.995.605,4.469.207.128,0
2021S001330,2021-01-31T15:40:00+02:00,20210131154000,2021013115400014,"CALL. ARROYO FONTARRON / CALL. ENCOMIENDA DE PALACIOS, 24",14  MORATALAZ,14,Fall,Light rain,0,Driver,25 - 29,Man,0,446.353.772,4.471.730.069,0
2021S001366,2021-02-01T9:40:00+02:00,202102019:0:0+,202102019:0:0+2 ,"PQUE. MADRID RIO, +00650I",2  ARGANZUELA,2 ,Fall,Clear,0,Driver,21 - 24,Woman,0,440.650.825,4.471.372.023,0
2021S001370,2021-02-02T9:05:00+02:00,202102029:5:0+,202102029:5:0+11,"PASEO. ERMITA DEL SANTO / PASEO. ERMITA DEL SANTO, 68",11  CARABANCHEL,11,Fall,Cloudy,0,Driver,25 - 29,Man,1,438.487.186,4.472.443.925,0
2021S001423,2021-01-31T9:00:00+02:00,202101319:0:0+,202101319:0:0+10,"CALL. VILLAMANIN, 35",10  LATINA,10,Frontal-lateral collision,NULL,0,Driver,55 - 59,Man,NULL,436.122.826,4.473.210.273,0
2021S001449,2021-01-31T15:55:00+02:00,20210131155500,202101311555008 ,"AVDA. MONFORTE DE LEMOS, 32",8  FUENCARRAL-EL PARDO,8 ,Scope,Clear,0,Driver,35 - 39,Man,0,440.228.879,4.481.199.552,0
2021S001484,2021-02-04T8:10:00+02:00,202102048:0:0+,202102048:0:0+4 ,"PLAZA. MARQUES DE SALAMANCA / CALL. JOSE ORTEGA Y GASSET, 8",4  SALAMANCA,4 ,Fall,Light rain,1,Driver,35 - 39,Woman,1,442.388.045,4.475.718.967,0
2021S001532,2021-02-03T18:43:00+02:00,20210203184300,202102031843002 ,"CALL. PLANETA TIERRA, 6",2  ARGANZUELA,2 ,Crash against fixed obstacle,Light rain,0,Driver,55 - 59,Man,0,442.260.506,4.471.432.530,0
2021S001645,2021-02-06T14:45:00+02:00,20210206144500,202102061445004 ,"CALL. SERRANO, 45",4  SALAMANCA,4 ,Fall,Clear,0,Driver,18 - 20,Woman,1,441.709.009,4.475.642.504,0
2021S001690,2021-02-06T14:00:00+02:00,20210206140000,2021020614000014,"PLAZA. CORREGIDOR SANCHO DE CORDOBA / CALL. ARROYO DE LAS PILILLAS, 1",14  MORATALAZ,14,Lateral collision,NULL,1,Driver,30 - 34,Man,NULL,444.628.483,4.473.242.000,0
2021S001691,2021-02-07T11:05:00+02:00,20210207110500,2021020711050017,"CALL. DIAMANTE / CTRA. VILLAVERDE A VALLECAS, 1",17  VILLAVERDE,17,Frontal-lateral collision,Clear,0,Driver,40 - 44,Man,0,441.491.064,4.467.289.904,0
2021S001696,2021-02-07T12:10:00+02:00,20210207121000,2021020712100020,"GTA. CARLOS LLAMAS, 0, 0",20  SAN BLAS-CANILLEJAS,20,Frontal-lateral collision,Clear,0,Driver,40 - 44,Man,1,448.777.822,4.477.642.735,0
2021S001696,2021-02-07T12:10:00+02:00,20210207121000,2021020712100020,"GTA. CARLOS LLAMAS, 0, 0",20  SAN BLAS-CANILLEJAS,20,Frontal-lateral collision,Clear,0,Driver,60 - 64,Man,0,448.777.822,4.477.642.735,0
2021S001709,2021-02-07T15:00:00+02:00,20210207150000,2021020715000020,"AVDA. LUIS ARAGONES / PLAZA. GRECIA, 4",20  SAN BLAS-CANILLEJAS,20,Fall,Clear,0,Driver,10 - 14,Man,0,448.622.097,4.476.308.193,0
2021S001742,2021-02-07T10:51:00+02:00,20210207105100,2021020710510016,"AVDA. FRANCISCO JAVIER SAENZ DE OIZA / CALL. ALBERTO DE PALACIO, 4",16  HORTALEZA,16,Lateral collision,Clear,0,Driver,25 - 29,Man,0,445.556.854,4.482.341.468,0
2021S001804,2021-02-08T10:50:00+02:00,20210208105000,202102081050009 ,"AVDA. MEMORIA / PLAZA. CARDENAL CISNEROS, 2",9  MONCLOA-ARAVACA,9 ,Fall,Light rain,0,Driver,25 - 29,Woman,1,438.467.949,4.476.795.586,0
2021S001854,2021-02-10T9:50:00+02:00,202102109:0:0+,202102109:0:0+1 ,"CALL. ALCALA, 48",1  CENTRO,1 ,Fall,Cloudy,1,Driver,35 - 39,Woman,0,441.137.152,4.474.502.350,0
2021S001868,2021-02-10T15:45:00+02:00,20210210154500,2021021015450017,"AVDA. LOS ROSALES, 131",17  VILLAVERDE,17,Scope,Clear,0,Driver,55 - 59,Man,NULL,442.392.966,4.467.083.199,0
2021S001909,2021-02-06T12:42:00+02:00,20210206124200,2021020612420016,"GTA. ANTONIO BONET / AVDA. FRANCISCO JAVIER SAENZ DE OIZA, 0",16  HORTALEZA,16,Frontal-lateral collision,Clear,0,Driver,55 - 59,Man,0,447.148.901,4.483.176.935,0
2021S001947,2021-02-11T20:30:00+02:00,20210211203000,2021021120300011,"CALL. GENERAL RICARDOS, 95",11  CARABANCHEL,11,Fall,Light rain,0,Driver,25 - 29,Woman,0,438.567.638,4.471.663.299,0
2021S001998,2021-02-12T20:30:00+02:00,20210212203000,202102122030007 ,"PASEO. CASTELLANA, 67",7  CHAMBERÍ,7 ,Frontal-lateral collision,Clear,0,Driver,25 - 29,Woman,1,441.336.497,4.477.193.821,0
2021S002047,2021-02-13T15:00:00+02:00,20210213150000,202102131500006 ,"PASEO. CASTELLANA, 243",6  TETUÁN,6 ,Fall,Clear,0,Driver,40 - 44,Man,0,441.690.815,4.480.484.241,0
2021S002050,2021-02-13T16:20:00+02:00,20210213162000,202102131620009 ,"CALL. ANICETO MARINAS, 74",9  MONCLOA-ARAVACA,9 ,Fall,Clear,0,Driver,25 - 29,Man,0,438.239.491,4.475.326.361,0
2021S002050,2021-02-13T16:20:00+02:00,20210213162000,202102131620009 ,"CALL. ANICETO MARINAS, 74",9  MONCLOA-ARAVACA,9 ,Fall,Clear,0,Pedestrian,-- - --,Woman,0,438.239.491,4.475.326.361,0
2021S002054,2021-02-13T17:15:00+02:00,20210213171500,2021021317150013,"AVDA. MIGUEL HERNANDEZ, 116",13  PUENTE DE VALLECAS,13,Scope,Clear,0,Driver,35 - 39,Man,0,444.828.570,4.470.053.357,0
2021S002054,2021-02-13T17:15:00+02:00,20210213171500,2021021317150013,"AVDA. MIGUEL HERNANDEZ, 116",13  PUENTE DE VALLECAS,13,Scope,Clear,0,Driver,35 - 39,Man,0,444.828.570,4.470.053.357,0
2021S002163,2021-02-15T11:40:00+02:00,20210215114000,2021021511400011,"GTA. MARQUES DE VADILLO / CALL. ANTONIO DE LEYVA, 8",11  CARABANCHEL,11,Scope,Clear,1,Driver,40 - 44,Man,NULL,439.232.582,4.472.135.724,0
2021S002188,2021-02-15T18:30:00+02:00,20210215183000,202102151830003 ,"CALL. ALFONSO XII, 18",3  RETIRO,3 ,Fall,Clear,1,Driver,45 - 49,Woman,0,441.559.661,4.474.252.463,0
2021S002207,2021-02-15T8:30:00+02:00,202102158:0:0+,202102158:0:0+5 ,"PASEO. CASTELLANA / CALL. PADRE FRANCISCO PALAU Y QUER, 274",5  CHAMARTÍN,5 ,Lateral collision,Clear,0,Driver,45 - 49,Man,0,441.769.702,4.480.621.547,0
2021S002235,2021-02-16T14:20:00+02:00,20210216142000,202102161420004 ,"PASEO DE LA CASTELLANA, 2",4  SALAMANCA,4 ,Scope,Clear,0,Driver,35 - 39,Man,NULL,441.478.985,4.475.240.410,0
2021S002241,2021-02-11T17:50:00+02:00,20210211175000,202102111750008 ,"CALL. VALCARLOS / CALL. QUINTANAVIDES, 24",8  FUENCARRAL-EL PARDO,8 ,Fall,Clear,0,Driver,45 - 49,Man,0,443.227.016,4.483.479.508,0
2021S002248,2021-02-16T21:00:00+02:00,20210216210000,202102162100004 ,"CALL. BEJAR / CALL. AGUSTIN DURAN, 15",4  SALAMANCA,4 ,Frontal-lateral collision,Clear,0,Driver,25 - 29,Man,1,442.907.139,4.476.385.687,0
2021S002327,2021-02-18T15:25:00+02:00,20210218152500,202102181525005 ,"CALL. GUTIERREZ SOLANA / CALL. MARCELIANO SANTA MARIA, 4",5  CHAMARTÍN,5 ,Frontal-lateral collision,Clear,0,Driver,50 - 54,Man,1,441.619.534,4.478.005.373,0
2021S002349,2021-02-17T19:15:00+02:00,20210217191500,202102171915002 ,"AVDA. PLANETARIO, 12",2  ARGANZUELA,2 ,Scope,Clear,0,Driver,40 - 44,Man,0,441.860.071,4.471.388.314,0
2021S002354,2021-02-18T18:30:00+02:00,20210218183000,2021021818300010,"CALL. SEDANO / CALL. PRADO ALEGRE, 24",10  LATINA,10,Frontal-lateral collision,Clear,0,Driver,10 - 14,Man,0,434.299.338,4.472.232.225,0
2021S002359,2021-02-18T20:25:00+02:00,20210218202500,2021021820250020,"AVDA. INSTITUCION LIBRE DE ENSEÑANZA, 41",20  SAN BLAS-CANILLEJAS,20,Lateral collision,Clear,0,Driver,25 - 29,Man,NULL,446.272.798,4.475.860.691,0
2021S002383,2021-02-19T12:10:00+02:00,20210219121000,2021021912100011,"AVDA. POBLADOS / AVDA. ABRANTES, 106",11  CARABANCHEL,11,Crash against fixed obstacle,Clear,0,Driver,70 - 74,Man,1,437.530.108,4.469.490.283,0
2021S002401,2021-02-19T18:28:00+02:00,20210219182800,202102191828006 ,"CALL. CAPITAN BLANCO ARGIBAY, 210",6  TETUÁN,6 ,Frontal-lateral collision,Clear,0,Driver,50 - 54,Man,0,439.745.643,4.480.167.800,0
2021S002416,2021-02-19T21:15:00+02:00,20210219211500,2021021921150010,"CALL. ALHAMBRA, 30",10  LATINA,10,Lateral collision,Clear,1,Driver,30 - 34,Man,1,436.805.962,4.472.470.581,0
2021S002498,2021-02-18T19:40:00+02:00,20210218194000,2021021819400016,"GTA. ANTONIO PERPIÑA / AVDA. JUAN ANTONIO SAMARANCH, 0",16  HORTALEZA,16,Lateral collision,Clear,0,Driver,35 - 39,Man,0,447.630.870,4.481.536.851,0
2021S002541,2021-02-20T13:15:00+02:00,20210220131500,202102201315001 ,"PLAZA. EMPERADOR CARLOS V, 8",1  CENTRO,1 ,Lateral collision,Clear,0,Driver,35 - 39,Woman,0,441.198.773,4.473.283.839,0
2021S002548,2021-02-20T13:15:00+02:00,20210220131500,2021022013150010,"CALL. SANCHIDRIAN, 13A",10  LATINA,10,Lateral collision,Clear,0,Driver,45 - 49,Man,0,434.103.762,4.471.872.613,0
2021S002558,2021-02-20T18:10:00+02:00,20210220181000,202102201810002 ,"CALL. EMBAJADORES / CALL. SEBASTIAN HERRERA, 69",2  ARGANZUELA,2 ,Fall,Clear,0,Driver,25 - 29,Man,1,440.491.523,4.472.768.811,0
2021S002603,2021-02-21T13:30:00+02:00,20210221133000,2021022113300014,"CALL. ARROYO FONTARRON, 24",14  MORATALAZ,14,Fall,Light rain,0,Driver,45 - 49,Man,1,446.333.640,4.471.743.938,0
2021S002629,2021-02-22T17:00:00+02:00,20210222170000,202102221700001 ,"PLAZA. EMPERADOR CARLOS V / CALL. ATOCHA, 1",1  CENTRO,1 ,Lateral collision,Clear,0,Driver,21 - 24,Woman,1,441.252.540,4.473.362.380,0
2021S002631,2021-02-16T18:00:00+02:00,20210216180000,202102161800008 ,"CALL. VALLE DE PINARES LLANOS / CALL. RISCOS DE POLANCO, 27",8  FUENCARRAL-EL PARDO,8 ,Fall,Clear,0,Driver,35 - 39,Woman,0,438.748.414,4.481.923.082,0
2021S002645,2021-02-22T20:40:00+02:00,20210222204000,202102222040001 ,"CALL. SAN BERNARDO, 55",1  CENTRO,1 ,Hitting a person,Clear,0,Driver,35 - 39,Man,0,440.007.393,4.475.255.751,0
2021S002645,2021-02-22T20:40:00+02:00,20210222204000,202102222040001 ,"CALL. SAN BERNARDO, 55",1  CENTRO,1 ,Hitting a person,Clear,0,Pedestrian,70 - 74,Man,1,440.007.393,4.475.255.751,0
2021S002693,2021-02-23T22:40:00+02:00,20210223224000,202102232240004 ,"CALL. SERRANO, 22",4  SALAMANCA,4 ,Scope,Clear,1,Driver,25 - 29,Woman,0,441.622.069,4.474.994.355,0
2021S002714,2021-02-24T15:05:00+02:00,20210224150500,202102241505004 ,"CALL. JOSE ORTEGA Y GASSET / CALL. NUÑEZ DE BALBOA, 26",4  SALAMANCA,4 ,Scope,Clear,0,Driver,25 - 29,Man,NULL,442.095.873,4.475.733.171,0
2021S002721,2021-02-24T17:55:00+02:00,20210224175500,202102241755006 ,"CALL. BRAVO MURILLO, 175",6  TETUÁN,6 ,Frontal-lateral collision,Clear,0,Driver,21 - 24,Woman,NULL,440.380.467,4.478.267.432,0
2021S002806,2021-02-19T14:30:00+02:00,20210219143000,202102191430008 ,"CALL. MORALZARZAL, 61, PISTAS DEPORTIVAS",8  FUENCARRAL-EL PARDO,8 ,Fall,Clear,0,Driver,10 - 14,Man,1,439.611.207,4.482.855.666,0
2021S002807,2021-02-26T14:15:00+02:00,20210226141500,2021022614150013,"AVDA. ENTREVIAS / CALL. MENDEZ ALVARO, 2",13  PUENTE DE VALLECAS,13,Lateral collision,Clear,0,Driver,21 - 24,Man,0,442.826.394,4.471.396.479,0
2021S002810,2021-02-19T18:10:00+02:00,20210219181000,202102191810008 ,"CALL. SANDALIA NAVAS, 17",8  FUENCARRAL-EL PARDO,8 ,Fall,Clear,0,Driver,15 - 17,Man,1,438.236.024,4.481.405.175,0
2021S002812,2021-02-26T14:45:00+02:00,20210226144500,202102261445001 ,"CALL. RIBERA DE CURTIDORES, 25",1  CENTRO,1 ,Fall,Clear,0,Driver,30 - 34,Man,1,439.983.272,4.473.297.250,0
2021S002817,2021-02-26T19:29:00+02:00,20210226192900,202102261929001 ,"CALL. HORTALEZA, 100",1  CENTRO,1 ,Lateral collision,NULL,0,Driver,30 - 34,Man,0,440.797.563,4.475.145.194,0
2021S002855,2021-02-26T6:25:00+02:00,202102266:5:0+,202102266:5:0+11,"CALL. GENERAL RICARDOS / CALL. FRANCISCO ROMERO, 2",11  CARABANCHEL,11,Frontal-lateral collision,Clear,0,Driver,35 - 39,Woman,1,437.089.111,4.470.575.794,0
2021S002879,2021-02-27T11:55:00+02:00,20210227115500,202102271155001 ,"CALL. SEGOVIA, 8",1  CENTRO,1 ,Fall,Clear,0,Driver,60 - 64,Man,0,439.724.970,4.473.898.458,0
2021S002908,2021-02-27T19:15:00+02:00,20210227191500,202102271915009 ,"PASEO. EMBARCADERO, 1",9  MONCLOA-ARAVACA,9 ,Fall,Clear,0,Driver,30 - 34,Man,1,438.578.673,4.474.470.818,0
2021S002961,2021-02-28T11:30:00+02:00,20210228113000,202102281130001 ,"CALL. ALCALA, 29",1  CENTRO,1 ,Lateral collision,Clear,0,Driver,70 - 74,Man,0,440.808.428,4.474.442.828,0
2021S003008,2021-02-28T17:15:00+02:00,20210228171500,202102281715003 ,"PASEO. PRADO, 9",3  RETIRO,3 ,Lateral collision,Clear,0,Driver,30 - 34,Man,0,441.182.377,4.473.972.931,0
2021S003050,2021-02-27T21:20:00+02:00,20210227212000,2021022721200012,"CALL. EDUARDO BARREIROS, 21",12  USERA,12,Crash against fixed obstacle,Clear,0,Driver,35 - 39,Woman,0,440.877.605,4.468.799.504,0
2021S003057,2021-02-19T20:20:00+02:00,20210219202000,202102192020008 ,"CALL. NUESTRA SEÑORA DE VALVERDE, 138",8  FUENCARRAL-EL PARDO,8 ,Fall,Clear,0,Driver,35 - 39,Man,0,441.924.194,4.484.029.253,0
2021S003061,2021-02-26T19:50:00+02:00,20210226195000,202102261950002 ,"PASEO. ACACIAS / CALL. RIBERA DE CURTIDORES, 20",2  ARGANZUELA,2 ,Fall,Clear,0,Driver,40 - 44,Man,0,440.034.123,4.472.828.926,0
2021S003197,2021-03-04T11:30:00+02:00,20210304113000,202103041130009 ,"AVDA. MARTIRES MARISTAS, 2E",9  MONCLOA-ARAVACA,9 ,Frontal-lateral collision,Clear,0,Driver,74 - + ,Man,1,438.645.630,4.479.200.321,0
2021S003207,2021-03-04T15:30:00+02:00,20210304153000,202103041530006 ,"CALL. BRAVO MURILLO, 145",6  TETUÁN,6 ,Multiple collision,Clear,0,Driver,25 - 29,Man,1,440.348.178,4.478.022.317,0
2021S003209,2021-03-04T15:35:00+02:00,20210304153500,2021030415350014,"CALL. FLORENCIO CANO CRISTOBAL / CALL. JOSE BERGAMIN, 14",14  MORATALAZ,14,Frontal-lateral collision,Clear,0,Driver,15 - 17,Man,0,446.376.663,4.473.505.502,0
2021S003217,2021-03-03T17:09:00+02:00,20210303170900,2021030317090014,"CALL. BRUJAS / CALL. ATENAS, 3A",14  MORATALAZ,14,Hitting a person,Clear,0,Driver,50 - 54,Man,0,446.870.859,4.472.697.446,0
2021S003217,2021-03-03T17:09:00+02:00,20210303170900,2021030317090014,"CALL. BRUJAS / CALL. ATENAS, 3A",14  MORATALAZ,14,Hitting a person,Clear,0,Pedestrian,-  - 5 ,Man,1,446.870.859,4.472.697.446,0
2021S003278,2021-03-05T17:30:00+02:00,20210305173000,202103051730007 ,"GTA. RUBEN DARIO / PASEO. EDUARDO DATO, 3",7  CHAMBERÍ,7 ,Frontal-lateral collision,Clear,1,Driver,45 - 49,Woman,NULL,441.327.811,4.476.041.671,0
2021S003345,2021-03-06T13:35:00+02:00,20210306133500,2021030613350013,"AVDA. BUENOS AIRES / AVDA. MIGUEL HERNANDEZ, 101",13  PUENTE DE VALLECAS,13,Fall,Clear,0,Driver,50 - 54,Woman,1,444.594.557,4.469.842.272,0
2021S003348,2021-03-05T21:51:00+02:00,20210305215100,202103052151005 ,"CALL. TORPEDERO TUCUMAN, 24",5  CHAMARTÍN,5 ,Fall,Clear,0,Driver,18 - 20,Man,0,443.049.558,4.479.273.243,0
2021S003361,2021-03-06T19:35:00+02:00,20210306193500,202103061935007 ,"CALL. SANTA ENGRACIA, 71",7  CHAMBERÍ,7 ,Fall,Clear,1,Driver,21 - 24,Man,1,440.739.358,4.476.227.820,0
2021S003383,2021-03-06T1:12:00+02:00,202103061:2:0+,202103061:2:0+1 ,"CALL. TOLEDO, 50",1  CENTRO,1 ,Frontal-lateral collision,Light rain,0,Driver,25 - 29,Man,0,439.936.405,4.473.733.265,0
2021S003420,2021-03-07T14:20:00+02:00,20210307142000,202103071420001 ,"CALL. GRAN VIA / CALL. SAN BERNARDO, 56",1  CENTRO,1 ,Scope,Clear,0,Driver,25 - 29,Man,NULL,439.956.544,4.474.778.128,0
2021S003426,2021-03-06T16:40:00+02:00,20210306164000,202103061640004 ,"CALL. JUAN BRAVO / CALL. NUÑEZ DE BALBOA, 15",4  SALAMANCA,4 ,Frontal-lateral collision,Clear,0,Driver,35 - 39,Man,0,442.144.749,4.476.025.249,0
2021S003428,2021-03-07T16:45:00+02:00,20210307164500,202103071645001 ,"CALL. OLMO, 24",1  CENTRO,1 ,Fall,Cloudy,1,Driver,25 - 29,Man,1,440.621.597,4.473.670.983,0
2021S003456,2021-03-07T12:10:00+02:00,20210307121000,202103071210008 ,"CALL. VALLE DE MENA, 14",8  FUENCARRAL-EL PARDO,8 ,Fall,Clear,0,Driver,25 - 29,Woman,0,439.020.453,4.480.287.137,0
2021S003470,2021-03-07T12:44:00+02:00,20210307124400,2021030712440016,CMNO. ARROYO DE VALDEBEBAS / AUTOV. M-40,16  HORTALEZA,16,Frontal collision,Clear,0,Driver,35 - 39,Man,0,445.129.465,4.483.654.132,0
2021S003470,2021-03-07T12:44:00+02:00,20210307124400,2021030712440016,CMNO. ARROYO DE VALDEBEBAS / AUTOV. M-40,16  HORTALEZA,16,Frontal collision,Clear,0,Driver,40 - 44,Man,0,445.129.465,4.483.654.132,0
2021S003486,2021-03-08T17:03:00+02:00,20210308170300,202103081703003 ,"PASEO. REINA CRISTINA, 15",3  RETIRO,3 ,Scope,Light rain,0,Driver,40 - 44,Man,1,442.168.832,4.473.167.065,0
2021S003555,2021-03-09T18:30:00+02:00,20210309183000,2021030918300018,"AVDA. MEDITERRANEO / CALL. POZA DE LA SAL, 136",18  VILLA DE VALLECAS,18,Fall,Clear,0,Driver,40 - 44,Man,1,448.305.879,4.470.817.990,0
2021S003556,2021-03-04T15:58:00+02:00,20210304155800,202103041558002 ,"PLAZA. BEATA MARIA ANA DE JESUS, 1",2  ARGANZUELA,2 ,Lateral collision,Clear,0,Driver,50 - 54,Man,0,441.041.082,4.471.750.984,0
2021S003623,2021-03-10T18:30:00+02:00,20210310183000,2021031018300018,"CALL. PEÑARANDA DE BRACAMONTE / AVDA. CERRO MILANO, 18",18  VILLA DE VALLECAS,18,Frontal-lateral collision,Clear,1,Driver,55 - 59,Man,1,448.020.083,4.468.522.525,0
2021S003640,2021-03-10T7:54:00+02:00,202103107:4:0+,202103107:4:0+5 ,"CALL. MATEO INURRIA / PASEO. LA HABANA, 58",5  CHAMARTÍN,5 ,Fall,Clear,0,Driver,55 - 59,Man,0,442.426.593,4.479.871.827,0
2021S003640,2021-03-10T7:54:00+02:00,202103107:4:0+,202103107:4:0+5 ,"CALL. MATEO INURRIA / PASEO. LA HABANA, 58",5  CHAMARTÍN,5 ,Fall,Clear,0,Pedestrian,40 - 44,Woman,0,442.426.593,4.479.871.827,0
